Country,Code,Year,Value
Malta,MLT,2019,937615561.1
Malta,MLT,2020,939827082.4
Myanmar,MMR,2000,286495285.1
Myanmar,MMR,2001,464440901.1
Myanmar,MMR,2002,549300678.5
Myanmar,MMR,2003,646775820.7
Myanmar,MMR,2004,773487465.9
Myanmar,MMR,2005,889437362.7
Myanmar,MMR,2006,1382707355
Myanmar,MMR,2007,3283726257
Myanmar,MMR,2008,3920716171
Myanmar,MMR,2009,5505842339
Myanmar,MMR,2010,6045321167
Myanmar,MMR,2011,7361702603
Myanmar,MMR,2012,7352900705
Myanmar,MMR,2013,8835555373
Myanmar,MMR,2014,4509489139
Myanmar,MMR,2015,4598610942
Myanmar,MMR,2016,4886384704
Myanmar,MMR,2017,5213962531
Myanmar,MMR,2018,5646407387
Myanmar,MMR,2019,5824261144
Myanmar,MMR,2020,7670070785
Montenegro,MNE,2007,688838319.2
Montenegro,MNE,2008,435670237.2
Montenegro,MNE,2009,572613016.6
Montenegro,MNE,2010,556155216.9
Montenegro,MNE,2011,392694640.3
Montenegro,MNE,2012,458665566.4
Montenegro,MNE,2013,584226067.5
Montenegro,MNE,2014,662577199.6
Montenegro,MNE,2015,681861484.7
Montenegro,MNE,2016,793838337.2
Montenegro,MNE,2017,1016162257
Montenegro,MNE,2018,1202486372
Montenegro,MNE,2019,1529177036
Montenegro,MNE,2020,2134379583
Mongolia,MNG,2000,202077115.6
Mongolia,MNG,2001,206545597
Mongolia,MNG,2002,267337072.6
Mongolia,MNG,2003,203558127.2
Mongolia,MNG,2004,207833968.2
Mongolia,MNG,2005,333150649.7
Mongolia,MNG,2006,719617928.6
Mongolia,MNG,2007,1001846766
Mongolia,MNG,2008,656677378.5
Mongolia,MNG,2009,1327038037
Mongolia,MNG,2010,2287769452
Mongolia,MNG,2011,2447811909
Mongolia,MNG,2012,4126178221
Mongolia,MNG,2013,2247857972
Mongolia,MNG,2014,1651790999
Mongolia,MNG,2015,1322495173
Mongolia,MNG,2016,1304118724
Mongolia,MNG,2017,3016698322
Mongolia,MNG,2018,3549666962
Mongolia,MNG,2019,4363699116
Mongolia,MNG,2020,4545276809
Mozambique,MOZ,2000,742321151
Mozambique,MOZ,2001,726979118.8
Mozambique,MOZ,2002,824689975.2
Mozambique,MOZ,2003,947825068.8
Mozambique,MOZ,2004,1159312550
Mozambique,MOZ,2005,1102663443
Mozambique,MOZ,2006,1216256986
Mozambique,MOZ,2007,1524073650
Mozambique,MOZ,2008,1660542080
Mozambique,MOZ,2009,2181058183
Mozambique,MOZ,2010,2265088388
Mozambique,MOZ,2011,2591541583
Mozambique,MOZ,2012,2961916696
Mozambique,MOZ,2013,3353349472
Mozambique,MOZ,2014,3221260727
Mozambique,MOZ,2015,2581229792
Mozambique,MOZ,2016,2183206658
Mozambique,MOZ,2017,3361066044
Mozambique,MOZ,2018,3257710292
Mozambique,MOZ,2019,3887925208
Mozambique,MOZ,2020,4091458221
Mauritania,MRT,2000,49402252.96
Mauritania,MRT,2001,39833320.37
Mauritania,MRT,2002,74083411.02
Mauritania,MRT,2003,31821258.3
Mauritania,MRT,2004,38764016.73
Mauritania,MRT,2005,70367752.98
Mauritania,MRT,2006,194495586.1
Mauritania,MRT,2007,207413837.5
Mauritania,MRT,2008,198598074.4
Mauritania,MRT,2009,237857971.1
Mauritania,MRT,2010,287851716.2
Mauritania,MRT,2011,502324710.6
Mauritania,MRT,2012,968635710.8
Mauritania,MRT,2013,997902480.5
Mauritania,MRT,2014,635387343.5
Mauritania,MRT,2015,822269358.3
Mauritania,MRT,2016,848467104.5
Mauritania,MRT,2017,873822720.9
Mauritania,MRT,2018,934291833.8
Mauritania,MRT,2019,1028702421
Mauritania,MRT,2020,1493184646
Mauritius,MUS,2000,914366133.7
Mauritius,MUS,2001,852678482.5
Mauritius,MUS,2002,1248516029
Mauritius,MUS,2003,1603024427
Mauritius,MUS,2004,1632941133
Mauritius,MUS,2005,1371551308
Mauritius,MUS,2006,1308850537
Mauritius,MUS,2007,1831736327
Mauritius,MUS,2008,1796126154
Mauritius,MUS,2009,2315555503
Mauritius,MUS,2010,2618620803
Mauritius,MUS,2011,2775245693
Mauritius,MUS,2012,3053007539
Mauritius,MUS,2013,3490767904
Mauritius,MUS,2014,3920880590
Mauritius,MUS,2015,4259691508
Mauritius,MUS,2016,4962069842
Mauritius,MUS,2017,5984338262
Mauritius,MUS,2018,6353096296
Mauritius,MUS,2019,7362471786
Mauritius,MUS,2020,7291065336
Malawi,MWI,2000,246503870.9
Malawi,MWI,2001,206054632.9
Malawi,MWI,2002,165874400.4
Malawi,MWI,2003,127393412.9
Malawi,MWI,2004,133673449.2
Malawi,MWI,2005,165231252.5
Malawi,MWI,2006,141932272.7
Malawi,MWI,2007,227314279.6
Malawi,MWI,2008,253908649
Malawi,MWI,2009,163276594.7
Malawi,MWI,2010,325348538.6
Malawi,MWI,2011,217026444.1
Malawi,MWI,2012,244599528.4
Malawi,MWI,2013,428566508.2
Malawi,MWI,2014,616100759.7
Malawi,MWI,2015,678760478.3
Malawi,MWI,2016,608344217.6
Malawi,MWI,2017,770431046.2
Malawi,MWI,2018,759614761.9
Malawi,MWI,2019,824609844.3
Malawi,MWI,2020,574988493.6
Malaysia,MYS,2000,28650936564
Malaysia,MYS,2001,29845803174
Malaysia,MYS,2002,33761683388
Malaysia,MYS,2003,44309888491
Malaysia,MYS,2004,66393546884
Malaysia,MYS,2005,70458190075
Malaysia,MYS,2006,82876090883
Malaysia,MYS,2007,1.01995E+11
Malaysia,MYS,2008,92166457065
Malaysia,MYS,2009,96704054215
Malaysia,MYS,2010,1.06528E+11
Malaysia,MYS,2011,1.33572E+11
Malaysia,MYS,2012,1.39731E+11
Malaysia,MYS,2013,1.34854E+11
Malaysia,MYS,2014,1.15959E+11
Malaysia,MYS,2015,95282342268
Malaysia,MYS,2016,94481267074
Malaysia,MYS,2017,1.02447E+11
Malaysia,MYS,2018,1.01453E+11
Malaysia,MYS,2019,1.0363E+11
Malaysia,MYS,2020,1.07644E+11
Namibia,NAM,2000,259836317.6
Namibia,NAM,2001,234251046.8
Namibia,NAM,2002,323133447.6
Namibia,NAM,2003,325217778
Namibia,NAM,2004,345060355.3
Namibia,NAM,2005,312104907.4
Namibia,NAM,2006,449578847.2
Namibia,NAM,2007,896022010.4
Namibia,NAM,2008,1292933975
Namibia,NAM,2009,2050927527
Namibia,NAM,2010,1695691125
Namibia,NAM,2011,1786689868
Namibia,NAM,2012,1745866242
Namibia,NAM,2013,1511161813
Namibia,NAM,2014,1177200513
Namibia,NAM,2015,1688180787
Namibia,NAM,2016,1833673822
Namibia,NAM,2017,2432221196
Namibia,NAM,2018,2149916908
Namibia,NAM,2019,2049238536
Namibia,NAM,2020,2171154726
Nigeria,NGA,2000,10099448198
Nigeria,NGA,2001,10646598366
Nigeria,NGA,2002,7566806239
Nigeria,NGA,2003,7415087386
Nigeria,NGA,2004,17256543969
Nigeria,NGA,2005,28632051717
Nigeria,NGA,2006,42735469033
Nigeria,NGA,2007,51907034586
Nigeria,NGA,2008,53599283557
Nigeria,NGA,2009,45509823538
Nigeria,NGA,2010,35884933616
Nigeria,NGA,2011,36263651536
Nigeria,NGA,2012,47548404532
Nigeria,NGA,2013,46254763638
Nigeria,NGA,2014,37497232874
Nigeria,NGA,2015,29011450144
Nigeria,NGA,2016,28020197619
Nigeria,NGA,2017,40499220796
Nigeria,NGA,2018,42838869125
Nigeria,NGA,2019,38335890479
Nigeria,NGA,2020,36729565818
Nicaragua,NIC,2000,492485082
Nicaragua,NIC,2001,384021946.5
Nicaragua,NIC,2002,453205838.9
Nicaragua,NIC,2003,508236348.5
Nicaragua,NIC,2004,668198634.9
Nicaragua,NIC,2005,727807750.9
Nicaragua,NIC,2006,921891810.9
Nicaragua,NIC,2007,1103322447
Nicaragua,NIC,2008,1140842520
Nicaragua,NIC,2009,1573082251
Nicaragua,NIC,2010,1798981293
Nicaragua,NIC,2011,1892248424
Nicaragua,NIC,2012,1887214938
Nicaragua,NIC,2013,1992960773
Nicaragua,NIC,2014,2276176781
Nicaragua,NIC,2015,2492262792
Nicaragua,NIC,2016,2447771382
Nicaragua,NIC,2017,2757785587
Nicaragua,NIC,2018,2261143360
Nicaragua,NIC,2019,2397444669
Nicaragua,NIC,2020,3211903362
Netherlands,NLD,2000,17688007847
Netherlands,NLD,2001,16897428708
Netherlands,NLD,2002,18948439733
Netherlands,NLD,2003,21596597094
Netherlands,NLD,2004,21603050011
Netherlands,NLD,2005,20447919847
Netherlands,NLD,2006,23902294464
Netherlands,NLD,2007,26928024023
Netherlands,NLD,2008,28602644275
Netherlands,NLD,2009,39284466011
Netherlands,NLD,2010,46146883951
Netherlands,NLD,2011,50411044069
Netherlands,NLD,2012,54816126189
Netherlands,NLD,2013,46309213046
Netherlands,NLD,2014,43054391591
Netherlands,NLD,2015,38213751383
Netherlands,NLD,2016,35905772878
Netherlands,NLD,2017,38421990800
Netherlands,NLD,2018,38431677255
Netherlands,NLD,2019,43320049623
Netherlands,NLD,2020,53971404675
Norway,NOR,2000,27922060282
Norway,NOR,2001,23604634336
Norway,NOR,2002,32404966343
Norway,NOR,2003,37712335260
Norway,NOR,2004,44307531918
Norway,NOR,2005,46985905052
Norway,NOR,2006,56841568846
Norway,NOR,2007,60839629829
Norway,NOR,2008,50949819415
Norway,NOR,2009,48859300062
Norway,NOR,2010,53215083706
Norway,NOR,2011,49397087253
Norway,NOR,2012,51856399588
Norway,NOR,2013,58283142155
Norway,NOR,2014,64800723857
Norway,NOR,2015,57455936482
Norway,NOR,2016,60445172370
Norway,NOR,2017,65923863904
Norway,NOR,2018,63145471060
Norway,NOR,2019,66946037550
Norway,NOR,2020,75258813465
Nepal,NPL,2000,987342047
Nepal,NPL,2001,1079959914
Nepal,NPL,2002,1070003807
Nepal,NPL,2003,1286240900
Nepal,NPL,2004,1529099986
Nepal,NPL,2005,1565203520
Nepal,NPL,2006,1935487673
Nepal,NPL,2007,2014032856
Nepal,NPL,2008,2457914115
Nepal,NPL,2009,2819466154
Nepal,NPL,2010,3002724838
Nepal,NPL,2011,3702502162
Nepal,NPL,2012,4417738496
Nepal,NPL,2013,5434181403
Nepal,NPL,2014,6216255070
Nepal,NPL,2015,8145463908
Nepal,NPL,2016,8734510299
Nepal,NPL,2017,9435255967
Nepal,NPL,2018,8335473017
Nepal,NPL,2019,8713166195
Nepal,NPL,2020,11467799302
New Zealand,NZL,2000,3952081062
New Zealand,NZL,2001,3564653927
New Zealand,NZL,2002,4962816762
New Zealand,NZL,2003,6085430342
New Zealand,NZL,2004,6947354918
New Zealand,NZL,2005,8892727558
New Zealand,NZL,2006,14068475834
New Zealand,NZL,2007,17247175110
New Zealand,NZL,2008,11052155510
New Zealand,NZL,2009,15594002509
New Zealand,NZL,2010,16722654736
New Zealand,NZL,2011,17011945022
New Zealand,NZL,2012,17582960688
New Zealand,NZL,2013,16317764963
New Zealand,NZL,2014,15861069905
New Zealand,NZL,2015,14699798263
New Zealand,NZL,2016,17808384490
New Zealand,NZL,2017,20683740691
New Zealand,NZL,2018,17656593020
New Zealand,NZL,2019,17813501891
New Zealand,NZL,2020,13733288689
Oman,OMN,2000,2459611529
Oman,OMN,2001,2445296352
Oman,OMN,2002,3173684751
Oman,OMN,2003,3593748667
Oman,OMN,2004,3597609065
Oman,OMN,2005,4358381770
Oman,OMN,2006,5014439182
Oman,OMN,2007,9523990110
Oman,OMN,2008,11582398509
Oman,OMN,2009,12203595446
Oman,OMN,2010,13025235620
Oman,OMN,2011,14366193706
Oman,OMN,2012,14401122658
Oman,OMN,2013,15951037291
Oman,OMN,2014,16324457252
Oman,OMN,2015,17543980313
Oman,OMN,2016,20262241805
Oman,OMN,2017,16088803823
Oman,OMN,2018,17388370607
Oman,OMN,2019,16661756725
Oman,OMN,2020,15007356725
Pakistan,PAK,2000,2087167574
Pakistan,PAK,2001,4218132004
Pakistan,PAK,2002,8795802481
Pakistan,PAK,2003,11815604886
Pakistan,PAK,2004,10718170457
Pakistan,PAK,2005,11109358834
Pakistan,PAK,2006,12878021928
Pakistan,PAK,2007,15798067447
Pakistan,PAK,2008,9024013987
Pakistan,PAK,2009,13606125134
Pakistan,PAK,2010,17255570040
Pakistan,PAK,2011,17697925812
Pakistan,PAK,2012,13688479776
Pakistan,PAK,2013,7651260102
Pakistan,PAK,2014,14306811155
Pakistan,PAK,2015,20027864211
Pakistan,PAK,2016,22027605270
Pakistan,PAK,2017,18455861310
Pakistan,PAK,2018,11837177726
Pakistan,PAK,2019,16586046186
Pakistan,PAK,2020,18521734364
Panama,PAN,2000,722595056.9
Panama,PAN,2001,1091760798
Panama,PAN,2002,1182833361
Panama,PAN,2003,1010969631
Panama,PAN,2004,630646276.8
Panama,PAN,2005,1210531906
Panama,PAN,2006,1334983348
Panama,PAN,2007,1935051625
Panama,PAN,2008,2423782839
Panama,PAN,2009,3028272378
Panama,PAN,2010,2714469856
Panama,PAN,2011,2303727320
Panama,PAN,2012,2466273020
Panama,PAN,2013,2847991008
Panama,PAN,2014,4032196741
Panama,PAN,2015,3378098354
Panama,PAN,2016,3846753359
Panama,PAN,2017,2703336162
Panama,PAN,2018,2121303718
Panama,PAN,2019,3423477098
Panama,PAN,2020,9613847649
Peru,PER,2000,8675891764
Peru,PER,2001,8980104804
Peru,PER,2002,9721160043
Peru,PER,2003,10241971443
Peru,PER,2004,12664710327
Peru,PER,2005,14171339633
Peru,PER,2006,17441986976
Peru,PER,2007,27785968166
Peru,PER,2008,31241088629
Peru,PER,2009,33225023877
Peru,PER,2010,44214813973
Peru,PER,2011,48913127084
Peru,PER,2012,64155414239
Peru,PER,2013,65766067276
Peru,PER,2014,62529770421
Peru,PER,2015,61594854512
Peru,PER,2016,61801163820
Peru,PER,2017,63819289817
Peru,PER,2018,60333192024
Peru,PER,2019,67711463444
Philippines,PHL,2000,15074070181
Philippines,PHL,2001,15682884965
Philippines,PHL,2002,16321045088
Philippines,PHL,2003,17083609600
Philippines,PHL,2004,16234405946
Philippines,PHL,2005,18474495450
Philippines,PHL,2006,22963020102
Philippines,PHL,2007,33740202689
Philippines,PHL,2008,37497616849
Philippines,PHL,2009,44205983462
Philippines,PHL,2010,62326286865
Philippines,PHL,2011,75123089217
Philippines,PHL,2012,83788600501
Philippines,PHL,2013,83182370907
Philippines,PHL,2014,79629428309
Philippines,PHL,2015,80640411491
Philippines,PHL,2016,80666223157
Philippines,PHL,2017,81413504334
Philippines,PHL,2018,79195598850
Philippines,PHL,2019,89515298356
Philippines,PHL,2020,1.0999E+11
Papua New Guinea,PNG,2000,304157921.7
Papua New Guinea,PNG,2001,440065781.6
Papua New Guinea,PNG,2002,343099525.4
Papua New Guinea,PNG,2003,520462532.7
Papua New Guinea,PNG,2004,660156571
Papua New Guinea,PNG,2005,750418379.4
Papua New Guinea,PNG,2006,1440728433
Papua New Guinea,PNG,2007,2106234947
Papua New Guinea,PNG,2008,2008196049
Papua New Guinea,PNG,2009,2629121235
Papua New Guinea,PNG,2010,3121182845
Papua New Guinea,PNG,2011,4352806335
Papua New Guinea,PNG,2012,4035177908
Papua New Guinea,PNG,2013,2850601817
Papua New Guinea,PNG,2014,2329505233
Papua New Guinea,PNG,2015,1758569680
Papua New Guinea,PNG,2016,1679928638
Papua New Guinea,PNG,2017,1761946839
Papua New Guinea,PNG,2018,2239395527
Papua New Guinea,PNG,2019,2338947947
Poland,POL,2000,27469379417
Poland,POL,2001,26563086840
Poland,POL,2002,29783862625
Poland,POL,2003,33958963963
Poland,POL,2004,36772763413
Poland,POL,2005,42560656301
Poland,POL,2006,48473948179
Poland,POL,2007,65724834525
Poland,POL,2008,62183606684
Poland,POL,2009,79521599626
Poland,POL,2010,93472504101
Poland,POL,2011,97712435349
Poland,POL,2012,1.08902E+11
Poland,POL,2013,1.06221E+11
Poland,POL,2014,1.00452E+11
Poland,POL,2015,94902630299
Poland,POL,2016,1.14329E+11
Poland,POL,2017,1.13267E+11
Poland,POL,2018,1.16957E+11
Poland,POL,2019,1.28392E+11
Poland,POL,2020,1.54219E+11
Portugal,PRT,2000,14262113157
Portugal,PRT,2001,15060281506
Portugal,PRT,2002,17700956382
Portugal,PRT,2003,12813462308
Portugal,PRT,2004,11684065091
Portugal,PRT,2005,10364170168
Portugal,PRT,2006,9882747256
Portugal,PRT,2007,11512068377
Portugal,PRT,2008,12006451709
Portugal,PRT,2009,15781930171
Portugal,PRT,2010,20936757462
Portugal,PRT,2011,20801304307
Portugal,PRT,2012,22658232426
Portugal,PRT,2013,17589253885
Portugal,PRT,2014,19700737012
Portugal,PRT,2015,19402623792
Portugal,PRT,2016,24989773865
Portugal,PRT,2017,26096701287
Portugal,PRT,2018,24920338987
Portugal,PRT,2019,25002862228
Portugal,PRT,2020,29459811843
Paraguay,PRY,2000,772414513.8
Paraguay,PRY,2001,723168663.9
Paraguay,PRY,2002,641167536.8
Paraguay,PRY,2003,983433631.4
Paraguay,PRY,2004,1168046779
Paraguay,PRY,2005,1297088538
Paraguay,PRY,2006,1702147179
Paraguay,PRY,2007,2461472077
Paraguay,PRY,2008,2863012062
Paraguay,PRY,2009,3861718923
Paraguay,PRY,2010,4166639316
Paraguay,PRY,2011,4982545969
Paraguay,PRY,2012,4994947873
Paraguay,PRY,2013,5872875218
Paraguay,PRY,2014,6986586469
Paraguay,PRY,2015,5938523047
Paraguay,PRY,2016,6880868044
Paraguay,PRY,2017,7877536166
Paraguay,PRY,2018,7697884446
Paraguay,PRY,2019,7717366751
Paraguay,PRY,2020,9202411639
West Bank and Gaza,PSE,2006,314081277.7
West Bank and Gaza,PSE,2007,354784633.9
West Bank and Gaza,PSE,2008,509535838.8
West Bank and Gaza,PSE,2009,498173298.1
West Bank and Gaza,PSE,2010,531755697.1
West Bank and Gaza,PSE,2011,498047447.6
West Bank and Gaza,PSE,2012,664041719.5
West Bank and Gaza,PSE,2013,685224934.3
West Bank and Gaza,PSE,2014,672378108.5
West Bank and Gaza,PSE,2015,580939642.2
West Bank and Gaza,PSE,2016,312800333.7
West Bank and Gaza,PSE,2017,446349334.4
West Bank and Gaza,PSE,2018,537846124.6
West Bank and Gaza,PSE,2019,658352116.3
West Bank and Gaza,PSE,2020,697074683.3
Qatar,QAT,2000,1163240535
Qatar,QAT,2001,1317979112
Qatar,QAT,2002,1573357087
Qatar,QAT,2003,2952140936
Qatar,QAT,2004,3414202841
Qatar,QAT,2005,4552170762
Qatar,QAT,2006,5394808792
Qatar,QAT,2007,9749045696
Qatar,QAT,2008,9996578244
Qatar,QAT,2009,18803758798
Qatar,QAT,2010,31181698263
Qatar,QAT,2011,16809490743
Qatar,QAT,2012,33185072530
Qatar,QAT,2013,42082172538
Qatar,QAT,2014,43215459718
Qatar,QAT,2015,37257529105
Qatar,QAT,2016,31887349773
Qatar,QAT,2017,15007730965
Qatar,QAT,2018,30358280804
Qatar,QAT,2019,39718464943
Qatar,QAT,2020,40972506521
Romania,ROU,2000,3395672575
Romania,ROU,2001,4857637361
Romania,ROU,2002,7285846580
Romania,ROU,2003,9449445049
Romania,ROU,2004,16095478768
Romania,ROU,2005,21601177535
Romania,ROU,2006,30206004059
Romania,ROU,2007,39974195969
Romania,ROU,2008,39768375684
Romania,ROU,2009,44383053890
Romania,ROU,2010,48047830953
Romania,ROU,2011,48044368559
Romania,ROU,2012,46711176510
Romania,ROU,2013,48827640846
Romania,ROU,2014,43186336128
Romania,ROU,2015,38700983241
Romania,ROU,2016,39953479393
Romania,ROU,2017,44429296937
Romania,ROU,2018,42129061938
Romania,ROU,2019,42006529634
Romania,ROU,2020,52190562712
Russian Federation,RUS,2000,27656266696
Russian Federation,RUS,2001,36302524269
Russian Federation,RUS,2002,48325637167
Russian Federation,RUS,2003,78409347971
Russian Federation,RUS,2004,1.26258E+11
Russian Federation,RUS,2005,1.82272E+11
Russian Federation,RUS,2006,3.03773E+11
Russian Federation,RUS,2007,4.78822E+11
Russian Federation,RUS,2008,4.26279E+11
Russian Federation,RUS,2009,4.39342E+11
Russian Federation,RUS,2010,4.79222E+11
Russian Federation,RUS,2011,4.9741E+11
Russian Federation,RUS,2012,5.37816E+11
Russian Federation,RUS,2013,5.09692E+11
Russian Federation,RUS,2014,3.86216E+11
Russian Federation,RUS,2015,3.68043E+11
Russian Federation,RUS,2016,3.77052E+11
Russian Federation,RUS,2017,4.32731E+11
Russian Federation,RUS,2018,4.68645E+11
Russian Federation,RUS,2019,5.55179E+11
Russian Federation,RUS,2020,5.9677E+11
Rwanda,RWA,2000,190641890.7
Rwanda,RWA,2001,212109512.5
Rwanda,RWA,2002,243728532.5
Rwanda,RWA,2003,214698552.3
Rwanda,RWA,2004,314640045.5
Rwanda,RWA,2005,256882287.2
Rwanda,RWA,2006,381762789.7
Rwanda,RWA,2007,783926885.4
Rwanda,RWA,2008,769313046.8
Rwanda,RWA,2009,1009885490
Rwanda,RWA,2010,806395756
Rwanda,RWA,2011,717579235.8
Rwanda,RWA,2012,474675026
Rwanda,RWA,2013,654177583.5
Rwanda,RWA,2014,945126111.2
Rwanda,RWA,2015,917498055.1
Rwanda,RWA,2016,1013356070
Rwanda,RWA,2017,1178765818
Rwanda,RWA,2018,1355058758
Rwanda,RWA,2019,1464873538
Rwanda,RWA,2020,1806068099
Saudi Arabia,SAU,2000,20846854711
Saudi Arabia,SAU,2001,18866525322
Saudi Arabia,SAU,2002,22185731358
Saudi Arabia,SAU,2003,24537673815
Saudi Arabia,SAU,2004,29303891020
Saudi Arabia,SAU,2005,1.57387E+11
Saudi Arabia,SAU,2006,2.28957E+11
Saudi Arabia,SAU,2007,3.09287E+11
Saudi Arabia,SAU,2008,4.51279E+11
Saudi Arabia,SAU,2009,4.20984E+11
Saudi Arabia,SAU,2010,4.59313E+11
Saudi Arabia,SAU,2011,5.56571E+11
Saudi Arabia,SAU,2012,6.7374E+11
Saudi Arabia,SAU,2013,7.37796E+11
Saudi Arabia,SAU,2014,7.44441E+11
Saudi Arabia,SAU,2015,6.2699E+11
Saudi Arabia,SAU,2016,5.47267E+11
Saudi Arabia,SAU,2017,5.09457E+11
Saudi Arabia,SAU,2018,5.09469E+11
Saudi Arabia,SAU,2019,5.14963E+11
Saudi Arabia,SAU,2020,4.72851E+11
Sudan,SDN,2000,137814239.3
Sudan,SDN,2001,49736273.16
Sudan,SDN,2002,248935516.5
Sudan,SDN,2003,529445721.9
Sudan,SDN,2004,1337996808
Sudan,SDN,2005,1868587866
Sudan,SDN,2006,1659926272
Sudan,SDN,2007,1377921603
Sudan,SDN,2008,1399041060
Sudan,SDN,2009,1094176669
Sudan,SDN,2010,1036244171
Sudan,SDN,2011,192529339.7
Sudan,SDN,2012,192632614.7
Sudan,SDN,2013,192956941.6
Sudan,SDN,2014,181457169
Sudan,SDN,2015,173516490.9
Sudan,SDN,2016,168284353.1
Sudan,SDN,2017,177933851.8
Singapore,SGP,2000,81084978989
Singapore,SGP,2001,76599880561
Singapore,SGP,2002,83413380412
Singapore,SGP,2003,97742808490
Singapore,SGP,2004,1.14161E+11
Singapore,SGP,2005,1.18061E+11
Singapore,SGP,2006,1.38653E+11
Singapore,SGP,2007,1.66161E+11
Singapore,SGP,2008,1.77543E+11
Singapore,SGP,2009,1.92046E+11
Singapore,SGP,2010,2.3126E+11
Singapore,SGP,2011,2.43798E+11
Singapore,SGP,2012,2.6591E+11
Singapore,SGP,2013,2.77798E+11
Singapore,SGP,2014,2.61583E+11
Singapore,SGP,2015,2.51876E+11
Singapore,SGP,2016,2.51058E+11
Singapore,SGP,2017,2.85E+11
Singapore,SGP,2018,2.92716E+11
Singapore,SGP,2019,2.85478E+11
Singapore,SGP,2020,3.69834E+11
Solomon Islands,SLB,2000,32044869.28
Solomon Islands,SLB,2001,18070277.35
Solomon Islands,SLB,2002,18687274.55
Solomon Islands,SLB,2003,37005791.6
Solomon Islands,SLB,2004,79812571.62
Solomon Islands,SLB,2005,94825566.29
Solomon Islands,SLB,2006,104075013.5
Solomon Islands,SLB,2007,120530168.4
Solomon Islands,SLB,2008,88829534.57
Solomon Islands,SLB,2009,145987707.5
Solomon Islands,SLB,2010,265834982.9
Solomon Islands,SLB,2011,412272152.6
Solomon Islands,SLB,2012,498913804.2
Solomon Islands,SLB,2013,520474136.8
Solomon Islands,SLB,2014,495902580.3
Solomon Islands,SLB,2015,519562129.9
Solomon Islands,SLB,2016,513960963.3
Solomon Islands,SLB,2017,574230569.1
Solomon Islands,SLB,2018,617115407.1
Solomon Islands,SLB,2019,571632111.1
Solomon Islands,SLB,2020,660995997.3
Sierra Leone,SLE,2000,49207274.42
Sierra Leone,SLE,2001,51311629.27
Sierra Leone,SLE,2002,84690145.25
Sierra Leone,SLE,2003,66617191.35
Sierra Leone,SLE,2004,125104244.4
Sierra Leone,SLE,2005,170505508.4
Sierra Leone,SLE,2006,183927216.1
Sierra Leone,SLE,2007,216555180.8
Sierra Leone,SLE,2008,220167661.3
Sierra Leone,SLE,2009,404964508.6
Sierra Leone,SLE,2010,408971756.3
Sierra Leone,SLE,2011,439130952.9
Sierra Leone,SLE,2012,477987067.7
Sierra Leone,SLE,2013,532538016.7
Sierra Leone,SLE,2014,600784544.1
Sierra Leone,SLE,2015,579013520.6
Sierra Leone,SLE,2016,497242646.7
Sierra Leone,SLE,2017,549121050.9
Sierra Leone,SLE,2018,501210759.6
Sierra Leone,SLE,2019,530137881.5
Sierra Leone,SLE,2020,707703898.1
El Salvador,SLV,2000,1901335075
El Salvador,SLV,2001,1723445185
El Salvador,SLV,2002,1633634983
El Salvador,SLV,2003,1986451866
El Salvador,SLV,2004,1935975150
El Salvador,SLV,2005,1851759755
El Salvador,SLV,2006,1970971557
El Salvador,SLV,2007,2302871089
El Salvador,SLV,2008,2644386459
El Salvador,SLV,2009,3120881836
El Salvador,SLV,2010,2881775239
El Salvador,SLV,2011,2493022512
El Salvador,SLV,2012,3176161720
El Salvador,SLV,2013,2744899176
El Salvador,SLV,2014,2693299223
El Salvador,SLV,2015,2786587496
El Salvador,SLV,2016,3238334349
El Salvador,SLV,2017,3567268276
El Salvador,SLV,2018,3568810598
El Salvador,SLV,2019,4445830633
El Salvador,SLV,2020,3082859548
San Marino,SMR,2000,135161372.5
San Marino,SMR,2001,133005013.1
San Marino,SMR,2002,182564953.2
San Marino,SMR,2003,251247772.9
San Marino,SMR,2004,355512155.8
San Marino,SMR,2005,347709671.7
San Marino,SMR,2006,479069768.4
San Marino,SMR,2007,647733471.5
San Marino,SMR,2008,706793198.1
San Marino,SMR,2009,790271922.1
San Marino,SMR,2010,449159685.7
San Marino,SMR,2011,341857697.2
San Marino,SMR,2012,384949652.8
San Marino,SMR,2013,539285341.2
San Marino,SMR,2014,392044349.6
San Marino,SMR,2015,378976114
San Marino,SMR,2016,450983493.5
San Marino,SMR,2017,359230311.9
San Marino,SMR,2018,338957476.9
San Marino,SMR,2019,473110899.8
San Marino,SMR,2020,781804749.8
Serbia,SRB,2006,11888907220
Serbia,SRB,2007,14214276005
Serbia,SRB,2008,11477985606
Serbia,SRB,2009,15227935669
Serbia,SRB,2010,13307506858
Serbia,SRB,2011,15583042920
Serbia,SRB,2012,14402950144
Serbia,SRB,2013,15431775006
Serbia,SRB,2014,12051956986
Serbia,SRB,2015,11344953319
Serbia,SRB,2016,10748918413
Serbia,SRB,2017,11906315333
Serbia,SRB,2018,12874374087
Serbia,SRB,2019,14994710381
Serbia,SRB,2020,16586724161
South Sudan,SSD,2012,1282090260
South Sudan,SSD,2013,947810456.6
South Sudan,SSD,2014,416808670.1
South Sudan,SSD,2015,229880518.4
South Sudan,SSD,2016,68159818.64
South Sudan,SSD,2017,33820210.96
South Sudan,SSD,2018,36396368.2
South Sudan,SSD,2019,378281747
Sao Tome and Principe,STP,2000,11639663.81
